PC1,PC2,PC3,PC4,PC5,PC6,Class
0.5394982373673183,0.0235439455823527,0.1663312053704256,-0.0846625423037709,-0.1061271052195964,-0.2170759704704869,0
0.5307971322316138,0.1523532349932397,0.3896169660778508,-0.2390294500656489,-0.0976731005820863,-0.1025764997275849,0
0.608811706455791,0.3353423036075507,-0.3465405167856015,0.0811945537552387,-0.0120709734895236,0.0693144637488236,1
-1.628813238724402,-0.4338768096615399,0.036979856473235,-0.1488770125876817,0.0728403023956255,0.0402997604426112,0
-1.468897504115519,0.2452588042728085,0.0806546304838321,0.2565447437133786,0.051128189351075,-0.3045492684690406,0
-0.4331355865013511,0.3525353658312306,0.4257789558345636,0.0713031270678354,0.1482190948160657,-0.0073259978296855,0
-1.389823314805272,0.5866180122044302,-0.2926910554949498,0.3160189164284534,0.2474532758496236,-0.0270165784132493,0
0.5400779152554049,0.1373325950873572,0.3354645180564952,-0.1631612339380846,0.224431042289704,0.0833607582630405,0
0.577211411631227,0.162983270357199,0.4081615893177464,0.1048272445870722,0.2337013799375308,-0.0705786752727998,1
0.6023726288093343,-0.1756016356258177,-0.1503568413208597,0.3894138081700445,0.1697324783204777,-0.0804747749534153,1
0.6875841826098048,0.5409087500020204,0.0540355628765029,0.273499957181966,0.061073236839075,-0.1019749362368762,1
0.4449816868450371,-0.5034224700178378,0.1116056358719044,-0.1711602047822519,-0.2140757228298848,0.4353539104798508,0
0.5850982741670254,0.0703823729321205,0.2081613480124368,-0.0771016934262557,-0.0258849042104203,-0.0655661093276498,0
-1.4969958002758408,0.4141304959803291,0.3546808787085417,-0.1423539911066946,-0.1390353098721848,-0.2841221549396544,0
0.6911377412123247,0.7167503580644137,0.2920312664959845,-0.2939818289658987,-0.2943215155478514,-0.2039395887572511,1
-0.4549378273911815,0.268856523593643,0.1809984402211037,0.0097192672817359,0.0330693411461258,0.2832622388949151,0
0.6399793565658922,-0.0981907769973337,-0.295116228384909,0.3131074259108371,-0.2160575473096653,0.3251051456489325,1
-0.4745610026691689,-0.0021791842689815,-0.2384781237121096,0.0855210541084278,-0.048870139585953,0.263819906404146,0
-0.5216091735173554,-0.1542488124642129,-0.2270622366340852,0.0486701246402704,0.1722108434384915,-0.2209579944192616,0
0.5631131712096367,-0.0570713452307172,0.091254457907595,0.0060841318069971,0.275783757309925,-0.0068867847635897,1
0.498263432091397,-0.1151407242313516,0.0207710324383957,-0.1140224870623779,0.2718057644316249,-0.0485018930999216,0
-1.6442998381326173,-0.4063659636684003,0.016397131994723,-0.1349282671457353,-0.2214272469027819,-0.1113303126054179,0
-1.6331644569815285,-0.4346484438369822,-0.0241088228751969,-0.1412780935341762,-0.0102191900184929,0.1719960584085094,0
-1.5718503759576397,-0.2715799018272198,0.2574576049758005,0.0457724532157485,0.0746544041280491,-0.0073210172081523,0
0.6651039651925457,0.760279399293387,0.2800173793798672,-0.0537201370302201,-0.1783286604866133,0.0209178331912247,1
0.6761086999385646,0.5411558739491991,-0.0189194007255896,0.2268289730694321,0.194973816610877,0.167069544897013,0
-1.604096946152227,-0.117318148311186,-0.3662527802249078,-0.2130671958062207,0.2099511492115283,-0.0530754668727527,0
0.6944873840106474,0.5868758761295518,-0.0405536357102651,0.1430658126231257,0.0358645667170408,0.300203335056421,1
0.62887476116672,-0.5398177131114164,0.1508852620510286,0.5592826398119539,-0.2531567211934921,-0.1746933077674599,0
0.5793816819482043,-0.0071849324718215,-0.0140395546471671,-0.0352482228564545,-0.39016796199991,-0.0306836108065153,0
0.6634726431398246,0.1186092787906086,-0.5747213465222398,0.3376754018282776,0.1666415170072314,-0.0815406794695895,0
0.4749747540156765,-0.2910927574187834,-0.2276206352423147,-0.0623346717035769,0.1523025757109975,-0.1760426309727776,0
0.5280206595866077,0.0878524375561605,0.2462608649260622,-0.1525088159948532,0.1246742595447607,0.0821111921106258,1
-1.4782075791154354,0.1455623805515623,0.0569976109535706,0.2449449386438253,0.347901078242714,-0.2445100378141845,0
-0.4597075523010185,0.0988914373104274,-0.3116609487864018,0.215488750441725,0.085424510146525,0.2324926917147666,0
0.5135326550715753,0.045783527924303,0.2276760967312734,-0.1558814440208257,0.1774220613243596,0.048254516746433,1
-0.4844087989233361,0.0580979195879595,0.0330162831717767,0.0113971120253118,0.1057705823149501,-0.1184874321739705,0
0.5158742496066329,-0.106133357627637,-0.0563630021889969,-0.0236958855530013,-0.2456385363966064,-0.2365435897776115,1
0.5997716979640031,0.0795101019520248,0.2345484629913227,-0.0352283405822439,-0.3313488549831643,-0.3004233614778296,0
-1.656814643598527,-0.4227663492073025,0.0145220013674101,-0.1590666761603688,-0.1003584323686935,-0.0074245911882679,0
-0.5172837355044213,-0.3152552592938237,0.23439100020193,0.0988787929530294,-0.2457790331628767,0.0811908472433033,0
0.3716707928183953,-0.6695391523547155,0.1112553791576306,-0.3219448709018637,-0.0343074486082035,0.0227557615070883,1
-0.3814976758962607,0.4645359516377746,-0.3253764605470686,0.2084871597419941,0.2114438110517372,0.1112312030456723,0
0.6275684755009507,0.2481586745169964,0.5465931161389435,-0.1068068897993823,0.1585728352498537,-0.1321400094561392,1
0.5253087331940898,0.2059133160784947,-0.3563858543777535,-0.4095168806656509,-0.0099768050840084,-0.2242117188699837,0
0.4782348238533509,-0.3027808153900145,-0.2463887724427508,-0.0188054246471788,0.1027363293960681,-0.2319224068833544,0
-1.539175482027166,-0.0089633201155891,-0.3626818451728784,-0.0323137184589513,0.0918974901312082,0.1855376043916148,0
0.4998085438512496,-0.0305618654693428,0.2624390930979368,-0.1271182162609156,0.2628267031491018,-0.3143615316948041,0
0.5541266641205107,-0.1339140006296251,-0.023298543995339,0.0658250492421387,0.20473507409475,-0.1090570363204912,0
0.5690161045374427,-0.2119983745898014,-0.2691932755489896,0.0032584895864111,-0.156720217916361,-0.0013520783115961,1
-1.5062719791870227,0.0681815248660949,-0.2373503712486417,0.0523275468953707,0.001230719864546,-0.0090073449363876,0
-1.5908256973632178,-0.0047977454118737,-0.29386723848154,-0.2521834125385914,0.2027586394292672,0.2073442336315686,0
0.4713984721880146,-0.3000479395386899,-0.2127453226159306,-0.0623232163040153,0.17991431105627,-0.2227236711401152,0
-0.54062025843607,-0.2996095119216584,0.4688993589516401,0.0271191846416972,0.0874078957356425,-0.1284541728906367,0
-1.4824322094990514,0.0129124914481704,-0.3400912481792036,0.2713098137913211,0.0050469424584399,-0.0399634088133158,0
0.6591507676334967,0.0708619099007559,0.1740278147024221,0.0222873238169579,-0.3130144841026193,-0.2862753222634923,1
0.4931590463008306,-0.1886204302970232,-0.1519842525845876,-0.0750274661330989,0.0110507585880272,-0.077514891673331,0
0.6448796544995457,0.2685854340008243,0.5604387947278291,0.2727210663533628,0.4397337775890159,0.0223924478188618,0
0.4425354132934718,-0.6605013204678627,0.0952097203103956,-0.1136762947215406,-0.0328765789053727,0.0048090050674601,0
0.5354341321620928,-0.1514975007259937,0.8138586197072897,-0.0213173173463527,0.2430242992205381,0.2460315759043143,1
-0.5704397916127188,-0.1374471146743041,-0.2695791166649242,-0.2329125351321633,-0.0203483919759388,-0.0636207192533064,0
-1.5302250129327728,-0.0246122539966064,-0.3290073686423079,0.2531130624680405,0.2276424897285584,-0.0108202577023338,0
0.4720834862758316,0.2561654081252316,-0.2390957723127862,-0.6243454116528981,-0.0224777026945747,-0.2026242869432013,0
0.6198446846814978,-0.3518989277575302,0.5622071516001439,0.3840431002386866,0.1050185747172411,-0.129221940763776,0
-1.423089268993666,0.5126242499455946,0.3267184552708097,0.198402080018817,-0.2224992227798254,0.0624887578588794,1
-1.5651387326184008,-0.3041494703106648,0.0452236762806285,0.0036845326526779,-0.3222160288754639,0.053332281226237,0
0.5732609435705025,0.431341506102801,-0.0894973013555093,-0.2563722506447597,0.0686373934047788,0.0231016116769397,0
0.4603902582405554,-0.2756113693017009,-0.2221054643886594,-0.12239791116719,0.1852175402778985,-0.0395164045274125,0
-1.657726504592562,-0.51147685114725,-0.0665451547413342,-0.0543035459414257,0.1586815392580921,0.0748459239495084,0
-0.5521186082708613,-0.4556222646131763,0.1831366837236893,0.1456617105756729,0.3392756153368129,0.2153260600713203,0
0.7693328851572003,0.3077232386537545,-0.348876008220191,0.449011703429435,-0.134540014656186,-0.280491201475132,1
0.5616079012776782,-0.0706362039630912,-0.1420411801790276,-0.0504321383419697,-0.2522602324875465,0.163054478734636,1
-0.4986967453210895,-0.0454848956429062,-0.3134742596345057,0.0816924947153091,-0.0431114725158768,0.2580318346199779,0
-1.4527670703893028,0.1148498258898564,-0.2635239692677574,0.3360141086662068,-0.3087944859928254,-0.2343418884740453,0
-0.6401113820145006,-0.5927853925320979,0.0321370771876459,-0.1921337648146709,-0.0632060620410986,-0.1307570797136596,0
0.5236434965952501,-0.2529251280995149,-0.1781386501115271,-0.0394724805623447,0.1444902822441878,-0.1217708743678569,0
-0.4454908949980658,0.2628838096471403,-0.5902459570382881,0.0422641086276871,0.154862677729,0.0879356783025767,0
-1.4518882165206262,0.1547464675862912,-0.1145063759719509,0.3332724605843093,-0.2703809758422667,-0.445434083047021,0
-0.4177533498648911,0.5011893718984761,-0.259457109483731,-0.0421230959056575,0.0973206743321954,0.1598718185886979,0
0.4374962433192344,-0.6674137439245106,0.1117686989990357,0.0422811242812091,0.1956782230699908,0.0661738477747554,0
0.4419180371894948,-0.6970815130564948,0.0360358624460167,-0.0731650120008575,-0.2210466286612853,-0.2000796528194575,1
0.5961800047225472,0.2707496406875185,-0.3967721746395626,-0.0048980907278999,-0.0255886490182723,0.1634599092805795,1
0.5724884300126232,0.5231784933963752,0.0387210530130536,-0.3345585009175184,0.1538656621411837,0.1829179247440701,1
0.4480675591848655,-0.6676833912679504,0.0589012285371892,0.1700081206654003,-0.0168735850017618,-0.0820124202683689,0
0.4819124139921413,-0.2459814935620868,-0.1200238862075028,-0.089852390589483,0.3134841989128192,-0.1048491527062025,0
0.5743115518626456,0.4616118222370349,-0.1060917559929455,-0.1472745026993333,0.243039629792954,0.3133771969226754,1
0.5468120431445072,0.2540644819317426,0.4089109495053174,-0.1433077936785829,-0.3779158997736765,-0.0866405657927291,1
0.5255563564285248,-0.0005745868337599,0.1116176372173775,-0.1138839749549858,0.0160904612046857,-0.0012608913059644,1
0.4704532776601144,-0.2482638175078167,-0.1185783946721253,-0.1216922945504548,0.4626863050815923,0.0537927894037401,0
-0.5389362683651728,-0.1026457454761408,-0.1823806435338958,-0.1205204446535114,0.2291510478983069,-0.000555582448231,0
-1.613900789189645,-0.3613201593739349,0.1200307763416125,-0.1233899656139293,-0.0542430304702802,-0.0791515905096173,0
0.6640252321797213,-0.5077654870536593,0.0232169082709179,0.5619374141144167,-0.3399430659089973,0.2272564459267394,1
0.5684690103417807,-0.0960302835296602,-0.0340260036634988,0.226627677730374,0.3156867133144442,0.0837619333311779,0
0.4472236557475346,-0.6370671968939413,0.0843860018018362,0.0364344144224289,-0.0466316274840937,0.0077052141303572,0
-0.4413514786549077,0.4402549295968234,0.4829589299806476,0.0019477678261173,-0.2498839313942888,-0.0223466600812579,0
0.4946735595665483,-0.2594657550709146,-0.2839763133578101,-0.0426348935475539,-0.0771433103092554,-0.0976882859659118,1
0.5994342558050185,-0.6828927570584747,-0.0115062886773718,0.4945338256122014,0.2342543281375191,0.254013838370873,1
0.6234361575281939,0.2121620368635873,-0.3268046335526546,-0.0504885697813287,0.0799396969802726,-0.0911367609219789,0
0.4715705979167186,-0.6438820081939965,0.0005475685366563,0.2169207129937467,0.0332952559920724,0.2367890965302345,0
0.5489373248592617,0.2889938631366747,-0.2562274671761082,-0.2814267490693972,-0.1946682121527274,-0.307750146401231,1
-0.4571782442257639,0.2484199299057727,0.2280318180976437,0.0704711769645451,-0.3758551584725195,-0.2210417346685542,1
-0.4826504423197786,0.4774260839525756,-0.3009114842858589,-0.4712793072591421,-0.1377960784720138,0.1264746013891672,1
0.5094838249619689,0.0058996660219698,0.1685504413346837,-0.1692007478027102,0.3685882844598338,0.2003819255549848,1
0.6309552512729906,0.3537454575215258,-0.3601308755407051,0.1082033961700434,0.0272915361648941,0.2420305530520887,1
0.5585722040713632,0.0134007158730908,0.2622785227615072,-0.0400564472517832,0.2656683552856101,-0.1736012464935687,0
-1.6411367442768858,-0.3860596059724435,0.0747957439831912,-0.1572683318951131,-0.0892320744330029,-0.0213228946191015,0
0.4922927600420856,0.1712773865848505,-0.4166042900927454,-0.4545376349069382,0.0851996311248961,0.0107724595541235,0
0.3893991036207862,-0.7384662768277297,-0.0410314087222786,-0.0984921405973646,-0.0716632510292737,-0.0020284787468081,0
-0.5903065343894225,-0.6030204797608874,-0.0656032462440869,0.0462004421865416,-0.0098440666638166,0.0596787899424648,0
0.495245936527882,-0.1700773391661632,-0.1985748865860983,-0.0639625097758828,-0.1935380201417585,-0.0598936411088247,0
0.5785338930455173,0.2437435782272164,-0.2743354215269414,-0.1325080052478508,0.2320685279581851,-0.1623300319068552,0
-1.4449012580703358,0.4486506775151725,0.2416367668113933,0.2098599380014874,-0.2528275235591479,-0.0238525935740352,0
0.5691903104341698,-0.0127951205211885,0.1368203282025306,-0.0310190898842708,-0.0011925472786688,-0.1777983098410284,0
0.3937833332222205,-0.7074966025610013,0.0014609071609271,-0.1354926243208548,0.118639854511992,0.2255715371759001,0
0.5153884995968605,0.1028137582358093,0.3585043862048417,-0.1823994204763758,0.32434075871513,0.0399973352369966,1
0.5692393440511516,0.2545122290022926,-0.4152090437862341,-0.0976611894265007,0.1594818945597296,0.1800764751848018,0
0.4421445312206087,-0.3268186113499496,-0.3177310135335404,-0.2447040710057208,-0.044802591232076,-0.155981944844048,0
0.5569897282668563,0.047807529550302,0.3671705922185949,0.1283382906094292,0.3844490836504143,-0.3185822770317461,0
0.48519797236438,-0.3299106303737541,0.0591170230861042,0.11680375077851,0.0509328166666579,0.0781274740832204,0
0.5571132530940406,0.2842668133637696,0.4590097283972471,-0.1652685882707005,-0.2592059407001303,0.0586509863908594,0
-0.5824120444508116,-0.1681754738908869,-0.2454947396424574,-0.2930678393436608,0.0628459836738496,-0.1652680150630261,0
0.6712779889806675,0.2419344678096742,-0.4787281576951691,0.3594935168199386,0.0312188006266236,-0.0172812655710648,0
-1.4681923795788647,0.262510097919946,0.0218247944853151,0.2235108694733451,0.0495438775318117,0.0520005822891488,0
0.6089512465401055,0.5706825452380471,0.1047504198292955,-0.230593408965525,0.0313780176461888,-0.0432331276256963,1
0.7038682667011544,0.2763227969858611,-0.4745884327269121,0.3733183452811791,-0.097641241471297,-0.0299468260532939,0
0.6631395446782546,0.2285430368136154,0.2911545651607651,-0.0689580525182584,-0.1836807917884539,0.2342842993102766,1
0.7501254391560868,0.1653470386178919,0.2157484704921961,0.4383117450708001,-0.0844147808083106,0.0018489309330962,1
-1.6307916938719251,-0.4554080233526765,-0.0380396262221372,-0.1343147388933467,0.0516166287860311,0.1487409737127524,0
-0.5308009156536846,0.183202976310444,-0.5497480920968334,-0.2424018394940604,0.1667626685462988,-0.0023857479946126,0
-0.611472898314013,-0.567132526716734,0.0540270599855729,-0.1468588360457484,-0.0520842754954485,-0.1150469834989649,0
0.6409720715761518,0.0155753280506512,0.8480483889140953,0.287032769272213,0.14991846354431,0.3614813807961259,1
-0.3714727908048836,0.2473361419893491,0.0915346802916612,0.398019491819139,-0.2156507270265742,-0.0110523114429747,0
0.5623170042136372,-0.2942609486447962,0.5903457815097801,0.3096780010941387,0.0793012186327419,0.0341880945325195,0
0.6591359921144035,0.1766180828759454,-0.4786022503920303,0.1337161775467433,-0.0660637988511107,-0.2352625442485022,0
-0.5292651030245628,-0.1433657294295062,-0.2710559009233683,-0.087085834626409,0.1043331952599107,-0.0434892537921073,0
0.5083199657283255,-0.1241865426010219,-0.1378316974636368,-0.0554462954591764,-0.2847650504669735,-0.1338369912220993,1
-0.4742518431410478,0.495049045181149,-0.0814739132801168,-0.3659614237572492,0.113138619608587,-0.2127512277842727,1
0.4760243021793839,-0.1779107960437787,-0.2101598594124402,-0.2262138400879727,0.0006397349281263,0.1736592186630084,0
-0.4647164311788172,0.0874353791694814,-0.0048084916479866,0.0733666159985531,0.0367895796388255,0.0385700368086221,0
0.4887734760298179,-0.1422215424972654,-0.063920653767754,-0.110821328159079,0.1486200355719339,0.0170232381853986,0
-0.6124792197363766,-0.4316011574161734,0.2213134665691941,-0.3025909024405915,-0.2798426747644614,-0.1804828333265637,0
0.5022347867726711,-0.0174267753342032,0.1603890426112079,-0.1219143491702979,0.0903570141758776,-0.1692903525170319,1
0.5162816489010558,0.0940498283542524,-0.1004742701898554,-0.3306028106842142,0.1171890007712228,0.0294526578661948,1
-0.5301641269429802,-0.1149764234560826,-0.1934382246468173,-0.0850074550649886,0.0615611232742937,-0.184037016347345,0
0.5650717375146685,-0.6827542479950827,0.0166870025889234,0.4905959070793265,0.1436907996224863,0.0281200289328687,0
-0.5810504557144904,-0.4906154392151023,0.1729697191753308,-0.0091736040694707,0.0263695691818388,-0.0612592604789184,0
0.6509805438752698,0.3752826220343813,0.0994413429358794,0.2513210186059725,0.0886797978995425,0.301341164642475,1
0.498478613966804,-0.0032909637774223,0.2278015319712568,-0.1336417979389567,0.1418359475347687,-0.2101823485985593,0
0.7553886377225902,0.08222706334304,-0.2772456486068482,0.5204528616833408,-0.3293460639440798,-0.3492795783275543,1
0.6195752848376235,0.1170556197096491,0.2247031636278153,-0.0606544878948449,-0.1721204581892129,0.0137940060578645,0
0.5696475749892924,0.0162600215510722,0.1176032849415029,-0.0695488554471159,-0.0795140730417876,-0.068473996766253,1
-1.4562854891814154,0.2461874844757061,0.0943828049274871,0.252092437981892,0.1295126870874743,-0.2158074675610846,0
0.3704453612645935,-0.7387503712038589,-0.0525159585154633,-0.3567408180787839,-0.1511664790275542,0.1078940040192572,0
-0.6045905159815312,-0.5419760296804679,-0.0058023714528086,-0.1167378343095016,-0.1765991663727507,0.0206728728934617,0
-0.5142765984038706,-0.0499179087472855,-0.0610278790339587,0.057817274367088,0.3543108430686965,-0.0826050664698978,0
-0.459489153415098,0.1897046371858334,0.0853008943157602,0.054731845986514,-0.1129896635106914,0.0789631228126519,0
0.5640121029170526,0.1771074883302331,0.1991704153756193,-0.1804729804441669,-0.1177262793445259,0.3876133157742256,1
0.6369830147007449,0.7524037238531458,0.2446199124367055,-0.0472467204565541,-0.008287675202984,0.2840809311923988,1
0.5426756113165445,-0.4334352483947646,0.2509053910623497,0.4155224153695832,-0.3574078302542044,-0.1053758443836764,1
-0.4534341850065986,-0.1781672407410151,0.430652783583284,0.4397073081343501,0.163378959414453,0.0595485566924899,1
0.600368061863358,0.3238830805664217,-0.2836021338640473,0.0463928021846617,0.1170350622305557,-0.0498950395947181,1
-1.481683910333593,0.0885992587904315,-0.2317410880902252,0.262599202705322,0.1383749528692335,0.0646472847024406,0
0.5567579091996189,-0.2509268937101084,0.6034539968650363,0.3504514374083379,0.1804746839519557,0.2058200478890791,0
0.5120371070076963,0.0735749310007619,0.1435536473303928,-0.1678947830832496,0.0703231381967822,0.2652831774508046,1
0.6559151948921382,0.1633281432663199,0.3750519839420705,-0.0729430318041168,0.1798704578990014,0.062104915222759,1
-1.517079783864855,0.2810842003033246,0.2191508626618434,-0.1141726671741255,0.3136441408190543,0.0046048777380679,0
0.7072287562845356,0.4272530987460899,-0.222482992044794,0.2896392880455239,-0.0013225766311083,-0.0041193995157915,1
-1.481019367529011,0.0244080474942878,-0.3295574429027555,0.2849688258590792,0.1018106984119976,0.06048058701726,0
-1.6292877534235266,-0.3829250939024785,0.058492163881001,-0.1600606762542802,-0.0235533770555685,0.0927698395033014,1
0.5345614294187588,-0.5232242031346479,0.1957701445239393,0.4230634138679175,0.1479757956680026,0.169985613416052,1
0.5305736552538178,0.2736585049715421,-0.3485660132687985,-0.256164805385253,0.1462263491769029,0.1624392966931226,1
0.3975509893100493,-0.3302868291920536,-0.3147490596293261,-0.4809043179551592,-0.1513432068441446,-0.1763030041782493,0
0.5636884229007268,-0.1385479189064887,-0.1706904499233557,-0.0142440794657675,-0.2215198067103011,-0.0564085614399123,0
-0.5545488288042213,-0.0837098926433649,-0.211075263155773,-0.2015619963443037,-0.1126590124609412,-0.065968922144531,0
-1.6324632806491624,-0.3606199726542002,0.0953441434985407,-0.1109567532726567,-0.1122555592072632,-0.0209121815932415,0
0.6248845476027092,0.5127880308381265,0.1135463279628619,-0.0866562296138286,0.1259405678111538,-0.1643136307195501,0
-1.4608828667192535,0.2012602528965857,-0.0427886815876988,0.224213770359995,0.0950957158183088,-0.0332720974952153,0
0.6543198615405044,0.7337039833311934,0.2114308924402516,-0.2203021862897944,-0.1628125418024598,0.2287648772880083,1
0.6049029735747751,0.248963791684494,0.3655996978653767,-0.0794101128973142,-0.4532017920027748,-0.1437026363585065,1
0.4075373514662179,-0.7310343767848201,-0.0150722515332978,-0.0670309784335658,0.0289674969873114,0.0434527987391857,0
0.6035196485719898,0.2158447541988222,0.2563333588122457,0.0101034087253693,-0.1882386188425849,0.1967943926829307,1
-0.5582660019422176,-0.1544172434033575,-0.2281451821667496,-0.1428246671152074,0.1780481435208709,-0.0900148082414609,0
0.6701287209497382,-0.1102596709278858,-0.2395606376091447,0.4718475273137006,-0.2380795769572955,-0.0111837082026057,0
0.6036629112152117,0.3861431970515837,0.5276392959507905,-0.0830906780406823,-0.382509366372661,0.0534697781033212,0
0.5649333081148935,-0.0717567994818732,-0.4388554033878178,-0.1348919713057285,-0.0920275876474069,0.0630524861211416,1
0.6068651684361375,0.4513903166941811,0.03313085725291,-0.0839784731924315,0.2685898853897069,-0.1912098829036483,1
0.7250694523935151,0.6173408212068969,0.1494628240852265,0.1753360433692352,0.3598649881868979,0.1365690395367688,1
0.6065467926921029,0.0278719873599155,-0.162363126385892,0.2864856709620458,0.3256569792369675,0.0585778697799965,1
-0.4733080133629497,-0.0416592554580214,0.1738817752244211,0.1210379378364787,0.0807617164716149,0.1173732921045143,0
-0.5225583275303345,0.009465624287939,0.028862899962892,-0.1528289085619909,0.1292933851450235,-0.2006922140365157,1
0.541451362689751,-0.0127784239211745,0.1257772105431666,-0.1059597700225216,0.0902838439112521,0.0131984531420935,1
0.56580270913188,0.1736147103148411,-0.6280221736757533,-0.1233470083353486,-0.072258693579401,0.2712198573886916,1
0.551852332200037,0.2698022097583817,0.3769403231080182,-0.1388452563326054,-0.5179396753476188,-0.0253221186575026,1
-0.4823109102475924,0.1886497856376724,0.1774446078686615,0.0215874066528543,0.1292028317905662,0.0230269180082951,0
-0.364483191273302,0.8030268949574701,0.186630912575282,0.0531561554231969,0.0915061442154158,0.161656325999377,0
-1.6232446820825968,-0.4037968114801092,0.0238424646342331,-0.1205498810172054,-0.1342202276081969,0.0062901084858198,0
0.4266643997380921,-0.7101592042785598,0.0399437110427014,-0.0373640081867158,-0.0646031471457832,-0.1447905235298306,0
0.5081937709818853,-0.2550833681680392,-0.2451584482172894,-0.0312283048705993,-0.0630106189907398,-0.1607473247180288,0
0.5866242649198092,-0.1032136123088882,-0.2138472136855587,0.2090415796587482,0.100493361235192,0.4123815465939804,1
0.6791270467711326,0.4539433958861139,-0.2914942092228589,0.1821782691717341,-0.0745304246956017,0.3131198065727564,0
0.5389625886793761,-0.6416238533128703,0.0194225251117788,0.1634605917827202,-0.2521385019213911,-0.0478170597120081,0
0.5985387416767831,-0.1092173951554226,-0.1090911890543122,0.0012970724978343,-0.11794385435995,-0.069144815531848,1
0.7292701171408655,0.5269546229197091,0.0178321158464525,0.1559540176794453,0.0077180973134388,-0.1054976461821917,1
-0.5985201017907866,-0.5638613631118818,0.0421253605238483,0.0504130749762467,-0.0715982873659651,-0.193488751994246,0
0.5170446389680028,-0.1177067091754307,-0.0629664458627675,-0.0909558855465654,0.0817009920200538,0.0438981906934614,0
-0.5572163159716088,-0.5300529393511304,0.107803973651236,0.1411612593360127,0.1197741375003158,-0.0840463994380238,0
0.5986302635673972,-0.0512600973264932,-0.1062890850813182,-0.0354988652766056,-0.1260036182419542,0.2079054535096417,1
0.5858729354959546,0.6106730625321617,0.1091749677941715,-0.4624499123642218,-0.2143958963359868,0.0500083358526914,1
0.597135745004,-0.1265236384989379,-0.2682679231307627,-0.0341476617015233,-0.458339118824134,0.0298527227561575,1
0.4836807260936027,0.0907495821417803,0.2192914214283575,-0.4153581986909559,-0.0232250136481625,0.0901799395544676,1
